Dpto.;Bodega;Unds;Costo neto;Fecha
ATLANTICO;05401;8;45034,72;45910
ATLANTICO;05401;19;3800;45910
ATLANTICO;05401;9;47254,95;45910
ATLANTICO;05401;10;4467,5;45910
ATLANTICO;05401;10;4467,5;45910
ATLANTICO;05401;10;4720,2;45910
ATLANTICO;05401;13;887,51;45910
ATLANTICO;05401;25;1781;45910
ATLANTICO;05401;18;2295,54;45910
ATLANTICO;05401;1;3544,32;45910
ATLANTICO;05401;3;14266,86;45910
ATLANTICO;05401;1;680;45910
ATLANTICO;05401;3;6894;45910
ATLANTICO;05401;1;2298;45910
ATLANTICO;05401;2;4596;45910
ATLANTICO;05401;2;3510,34;45910
ATLANTICO;05401;3;5265,51;45910
ATLANTICO;05401;2;2895,66;45910
ATLANTICO;05401;2;2895,66;45910
ATLANTICO;05401;1;1330,17;45910
ATLANTICO;05401;1;1330,17;45910
ATLANTICO;05401;1;1330,17;45910
ATLANTICO;05401;1;1330,17;45910
ATLANTICO;05401;50;13250;45910
ATLANTICO;05401;1;2608;45910
ATLANTICO;05401;1;2608;45910
ATLANTICO;05401;1;2608;45910
ATLANTICO;05401;2;5216;45910
ATLANTICO;05401;1;3924;45910
ATLANTICO;05401;1;8616;45910
ATLANTICO;05401;1;2459;45910
SUCRE;07501;15;18450;45910
ATLANTICO;07901;1;146,65;45910
ATLANTICO;07901;6;879,9;45910
ATLANTICO;07901;1;146,65;45910
ATLANTICO;07901;6;879,9;45910
ATLANTICO;07901;2;4498;45910
ATLANTICO;07901;6;12461,52;45910
ATLANTICO;07901;17;91767,87;45910
ATLANTICO;07901;2;264;45910
ATLANTICO;07901;1;5738,69;45910
ATLANTICO;07901;1;5738,69;45910
ATLANTICO;07901;1;850;45910
ATLANTICO;07901;1;1437,64;45910
ATLANTICO;07901;1;3354;45910
ATLANTICO;07901;21;4788;45910
ATLANTICO;07901;4;2456;45910
ATLANTICO;07901;6;2274;45910
ATLANTICO;07901;9;40571,1;45910
ATLANTICO;08001;20;2640;45910
ATLANTICO;08001;6;9682,92;45910
ATLANTICO;08001;2;1324;45910
ATLANTICO;08001;8;2000;45910
ATLANTICO;08001;1;1432;45910
ATLANTICO;00201;5;4365,2;45909
ATLANTICO;00201;1;41477;45909
ATLANTICO;00201;1;452,2;45909
ATLANTICO;00201;1;749,55;45909
ATLANTICO;00201;2;720;45909
ATLANTICO;00201;1;2352,4;45909
ATLANTICO;00201;2;1709,9;45909
ATLANTICO;00201;1;422,8;45909
ATLANTICO;00201;1;1513;45909
ATLANTICO;00201;1;5462;45909
ATLANTICO;00201;2;2080,44;45909
ATLANTICO;00201;2;8800;45909
ATLANTICO;00201;1;8750;45909
ATLANTICO;00201;1;607,99;45909
ATLANTICO;00201;1;2857,14;45909
ATLANTICO;00201;1;1093,25;45909
ATLANTICO;00201;4;1712;45909
ATLANTICO;00201;1;5179;45909
ATLANTICO;00201;2;9697,46;45909
ATLANTICO;00201;1;1439,99;45909
ATLANTICO;00201;1;3186,67;45909
ATLANTICO;00201;1;11168,5;45909
ATLANTICO;00201;1;7221;45909
ATLANTICO;00201;1;2049;45909
ATLANTICO;00201;1;2600;45909
ATLANTICO;00201;1;2600;45909
ATLANTICO;00601;1;2097;45909
ATLANTICO;00601;1;4790;45909
ATLANTICO;00601;2;12654,22;45909
ATLANTICO;00601;1;9976,85;45909
ATLANTICO;00601;1;831,39;45909
ATLANTICO;00601;1;360;45909
ATLANTICO;00601;1;461;45909
ATLANTICO;00601;1;756;45909
ATLANTICO;00601;1;4812,27;45909
ATLANTICO;00601;2;2018,02;45909
ATLANTICO;00601;2;3277,7;45909
ATLANTICO;00601;1;855;45909
ATLANTICO;00601;1;855;45909
ATLANTICO;00601;2;48700;45909
ATLANTICO;00601;1;3546;45909
ATLANTICO;00601;24;10897,68;45909
ATLANTICO;00601;6;11118;45909
ATLANTICO;00601;12;12564;45909
CESAR;00701;1;2020,69;45909
CESAR;00701;4;10120;45909
CESAR;00701;2;5060;45909
CESAR;00701;4;15400;45909
CESAR;00701;3;28918,38;45909
CESAR;00701;1;660;45909
CESAR;00701;2;1447;45909
CESAR;00701;3;2170,5;45909
CESAR;00701;1;723,5;45909
CESAR;00701;3;2291,58;45909
CESAR;00701;3;3215,58;45909
CESAR;00701;3;2171,82;45909
CESAR;00701;1;146,68;45909
CESAR;00701;10;7850;45909
CESAR;00701;10;1466,5;45909
CESAR;00701;1;1763,76;45909
CESAR;00701;7;30971,36;45909
CESAR;00701;6;3064,08;45909
CESAR;00701;5;4267,6;45909
CESAR;00701;14;11949,28;45909
CESAR;00701;5;4267,6;45909
CESAR;00701;18;6756,48;45909
CESAR;00701;1;1225;45909
CESAR;00701;9;5310;45909
CESAR;00701;5;15500;45909
CESAR;00701;20;2374,4;45909
CESAR;00701;1;29279,09;45909
CESAR;00701;2;58563,84;45909
CESAR;00701;1;6672,02;45909
CESAR;00701;1;850,3;45909
CESAR;00701;23;2484;45909
CESAR;00701;2;3145,5;45909
CESAR;00701;1;3479,25;45909
CESAR;00701;1;393,84;45909
CESAR;00701;3;1181,52;45909
CESAR;00701;1;1690,61;45909
CESAR;00701;1;5604;45909
CESAR;00701;2;11188,74;45909
CESAR;00701;4;22377,48;45909
CESAR;00701;5;2340,05;45909
CESAR;00701;4;13680;45909
CESAR;00701;3;2043,69;45909
CESAR;00701;6;4087,38;45909
CESAR;00701;4;3700;45909
CESAR;00701;1;4002,74;45909
CESAR;00701;100;11066;45909
CESAR;00701;3;3600;45909
CESAR;00701;1;3450,02;45909
CESAR;00701;1;1170;45909
CESAR;00701;1;1170;45909
CESAR;00701;2;2340;45909
CESAR;00701;1;2100;45909
CESAR;00701;1;357;45909
CESAR;00701;2;921,66;45909
CESAR;00701;2;1080;45909
CESAR;00701;3;11439,03;45909
CESAR;00701;9;98356,86;45909
CESAR;00701;2;1228,5;45909
MAGDALENA;01101;1;553;45909
MAGDALENA;01101;1;553;45909
MAGDALENA;01101;3;1659;45909
MAGDALENA;01101;1;553;45909
MAGDALENA;01101;1;553;45909
MAGDALENA;01101;3;38870,28;45909
MAGDALENA;01101;5;2675;45909
MAGDALENA;01101;1;441,18;45909
MAGDALENA;01101;1;441,18;45909
MAGDALENA;01101;1;4940;45909
MAGDALENA;01101;1;4790;45909
MAGDALENA;01101;3;18360;45909
MAGDALENA;01101;1;1144,01;45909
MAGDALENA;01101;12;4548;45909
MAGDALENA;01101;10;5342,5;45909
MAGDALENA;01101;3;1602,75;45909
MAGDALENA;01101;1;1047;45909
ATLANTICO;01201;1;1475;45909
ATLANTICO;01201;1;1475;45909
ATLANTICO;01201;4;8424;45909
ATLANTICO;01201;1;1634;45909
ATLANTICO;01201;12;7768,44;45909
ATLANTICO;01201;3;3548,67;45909
ATLANTICO;01201;2;7272,92;45909
ATLANTICO;01201;1;1939,99;45909
ATLANTICO;01201;1;1939,99;45909
ATLANTICO;01201;2;3879,98;45909
ATLANTICO;01201;8;3448;45909
ATLANTICO;01201;6;2904;45909
ATLANTICO;01201;12;3636;45909
ATLANTICO;01201;1;2423,78;45909
ATLANTICO;01201;4;880,52;45909
ATLANTICO;01201;3;660,39;45909
ATLANTICO;01201;1;5197,29;45909
ATLANTICO;01201;12;2460;45909
ATLANTICO;01201;12;20324,28;45909
ATLANTICO;01201;1;1464;45909
ATLANTICO;01201;3;10875;45909
ATLANTICO;01201;6;6063,42;45909
ATLANTICO;01201;8;5456;45909
ATLANTICO;01201;1;1975;45909
ATLANTICO;01201;3;5925;45909
ATLANTICO;01201;1;3529;45909
ATLANTICO;01201;1;3361;45909
ATLANTICO;01201;1;1329,49;45909
ATLANTICO;01201;6;8064;45909
ATLANTICO;01201;24;2568;45909
ATLANTICO;01201;1;3813,01;45909
ATLANTICO;01201;2;7626,02;45909
ATLANTICO;01201;1;1183;45909
ATLANTICO;01201;10;11250;45909
ATLANTICO;01201;1;1427;45909
ATLANTICO;01201;3;3906;45909
ATLANTICO;01201;6;7812;45909
ATLANTICO;01201;3;3141;45909
CESAR;01301;1;255;45909
CESAR;01301;2;510;45909
CESAR;01301;1;3350;45909
CESAR;01301;1;2950;45909
CESAR;01301;1;868;45909
CESAR;01301;1;1627,16;45909
CESAR;01301;1;699;45909
CESAR;01301;2;293,3;45909
CESAR;01301;1;146,67;45909
CESAR;01301;1;146,66;45909
CESAR;01301;2;293,32;45909
CESAR;01301;1;1309,3;45909
CESAR;01301;1;775;45909
CESAR;01301;2;2917,96;45909
CESAR;01301;2;2917,96;45909
CESAR;01301;2;7051,14;45909
CESAR;01301;1;3525,57;45909
CESAR;01301;1;400;45909
CESAR;01301;1;400;45909
CESAR;01301;1;12336,17;45909
CESAR;01301;1;5630,4;45909
CESAR;01301;1;6665,71;45909
CESAR;01301;1;3996;45909
CESAR;01301;4;3191,64;45909
CESAR;01301;11;8820,13;45909
CESAR;01301;1;5571,69;45909
CESAR;01301;1;15712;45909
CESAR;01301;1;884,53;45909
CESAR;01301;1;1293;45909
CESAR;01301;1;1175;45909
CESAR;01301;1;1175;45909
CESAR;01301;6;2735,22;45909
CESAR;01301;1;5298;45909
CESAR;01301;3;15894;45909
CESAR;01301;1;1432;45909
CESAR;01301;2;21896;45909
BOLIVAR;01801;10;1466,6;45909
BOLIVAR;01801;3;12854,22;45909
BOLIVAR;01801;6;879,96;45909
BOLIVAR;01801;3;439,98;45909
BOLIVAR;01801;1;4655;45909
BOLIVAR;01801;1;4655;45909
BOLIVAR;01801;1;571;45909
BOLIVAR;01801;1;734,56;45909
BOLIVAR;01801;2;914;45909
BOLIVAR;01801;5;3843,3;45909
BOLIVAR;01801;50;16500;45909
BOLIVAR;01801;7;3968,58;45909
BOLIVAR;01801;1;196200;45909
BOLIVAR;01801;1;4789,8;45909
BOLIVAR;01801;1;1454;45909
BOLIVAR;01801;1;5956,5;45909
BOLIVAR;01801;1;1888;45909
BOLIVAR;01801;1;1175;45909
BOLIVAR;01801;1;1065;45909
CORDOBA;01901;1;276,46;45909
CORDOBA;01901;1;6914,75;45909
CORDOBA;01901;2;2389,08;45909
CORDOBA;01901;10;1466,7;45909
CORDOBA;01901;1;1664,65;45909
CORDOBA;01901;1;998,75;45909
CORDOBA;01901;1;2790;45909
CORDOBA;01901;1;793,15;45909
CORDOBA;01901;1;2612,68;45909
CORDOBA;01901;5;2700;45909
CORDOBA;01901;1;2249;45909
SUCRE;02201;1;261,52;45909
SUCRE;02201;1;261,52;45909
SUCRE;02201;1;1024,46;45909
SUCRE;02201;1;831;45909
SUCRE;02201;1;831;45909
SUCRE;02201;20;2933,2;45909
SUCRE;02201;36;3777,84;45909
SUCRE;02201;1;412,1;45909
SUCRE;02201;1;846;45909
SUCRE;02201;1;457;45909
SUCRE;02201;1;855,81;45909
SUCRE;02201;3;20880;45909
SUCRE;02201;1;614;45909
SUCRE;02201;2;2776,44;45909
SUCRE;02201;4;5552,88;45909
SUCRE;02201;4;5552,88;45909
SUCRE;02201;1;2692,89;45909
SUCRE;02201;49;27541,92;45909
SUCRE;02201;1;562,08;45909
SUCRE;02201;1;936;45909
SUCRE;02201;1;409;45909
SUCRE;02201;1;990,29;45909
SUCRE;02201;1;6916;45909
SUCRE;02201;1;2941;45909
SUCRE;02201;3;11223;45909
SUCRE;02201;1;3220;45909
SUCRE;02201;1;4772;45909
SUCRE;02201;1;14609;45909
SUCRE;02201;5;1554,6;45909
SUCRE;02201;1;2689;45909
SUCRE;02201;1;2630,31;45909
SUCRE;02201;15;43185,15;45909
SUCRE;02201;1;2860,72;45909
SUCRE;02201;6;17164,32;45909
SUCRE;02201;2;899,68;45909
SUCRE;02201;1;6028,98;45909
SUCRE;02201;1;5298;45909
SUCRE;02201;1;1562;45909
SUCRE;02201;1;1573;45909
SUCRE;02201;1;1088;45909
ATLANTICO;02401;3;3199,32;45909
ATLANTICO;02401;2;13680;45909
ATLANTICO;02401;1;878,42;45909
ATLANTICO;02401;4;2042,76;45909
ATLANTICO;02401;1;538;45909
ATLANTICO;02401;5;1766,65;45909
ATLANTICO;02401;10;3533,3;45909
ATLANTICO;02401;2;800;45909
ATLANTICO;02401;3;22104;45909
ATLANTICO;02401;1;2673,96;45909
ATLANTICO;02401;1;5821;45909
ATLANTICO;02401;1;194;45909
ATLANTICO;02401;1;12267,09;45909
ATLANTICO;02401;2;3380,9;45909
ATLANTICO;02401;12;20285,4;45909
ATLANTICO;02401;1;333;45909
ATLANTICO;02401;6;9036;45909
ATLANTICO;02401;4;2688;45909
ATLANTICO;02401;1;3361;45909
ATLANTICO;02401;1;5017;45909
ATLANTICO;02401;1;3016,16;45909
ATLANTICO;02401;1;1114,45;45909
ATLANTICO;02401;1;1586,15;45909
ATLANTICO;02401;4;2349,56;45909
ATLANTICO;02401;1;7478,99;45909
ATLANTICO;02401;1;2010;45909
ATLANTICO;02401;1;3501,13;45909
ATLANTICO;02401;1;2542,87;45909
ATLANTICO;02401;1;5400;45909
ATLANTICO;02401;1;695;45909
ATLANTICO;02401;4;13335,2;45909
ATLANTICO;03201;1;4743,5;45909
ATLANTICO;03201;1;818;45909
ATLANTICO;03501;1;1126,05;45909
ATLANTICO;03501;2;13680;45909
ATLANTICO;03501;1;2100;45909
ATLANTICO;03501;1;1640;45909
ATLANTICO;03501;1;3464,8;45909
ATLANTICO;03501;1;7812;45909
ATLANTICO;03501;1;11703;45909
ATLANTICO;03501;1;1425;45909
GUAJIRA;04601;5;19400;45909
GUAJIRA;04601;2;7760;45909
GUAJIRA;04601;4;3361,28;45909
GUAJIRA;04601;1;3918;45909
GUAJIRA;04601;1;4302,8;45909
GUAJIRA;04601;1;511;45909
GUAJIRA;04601;1;4186;45909
MAGDALENA;04701;1;8937;45909
MAGDALENA;04701;1;2407;45909
MAGDALENA;04701;6;3318;45909
MAGDALENA;04701;15;8295;45909
MAGDALENA;04701;2;1106;45909
MAGDALENA;04701;9;4977;45909
MAGDALENA;04701;1;553;45909
MAGDALENA;04701;3;1659;45909
MAGDALENA;04701;1;553;45909
MAGDALENA;04701;125;69125;45909
MAGDALENA;04701;5;2765;45909
MAGDALENA;04701;1;568,46;45909
MAGDALENA;04701;5;2842,3;45909
MAGDALENA;04701;1;1897;45909
MAGDALENA;04701;2;5044;45909
MAGDALENA;04701;1;21184,8;45909
MAGDALENA;04701;1;400;45909
MAGDALENA;04701;1;394;45909
MAGDALENA;04701;2;9578;45909
MAGDALENA;04701;1;4790;45909
MAGDALENA;04701;1;4790;45909
MAGDALENA;04701;3;14370;45909
MAGDALENA;04701;1;4790;45909
MAGDALENA;04701;2;9580;45909
MAGDALENA;04701;2;9580;45909
MAGDALENA;04701;1;4790;45909
MAGDALENA;04701;1;4790;45909
MAGDALENA;04701;3;1665;45909
MAGDALENA;04701;3;1665;45909
MAGDALENA;04701;20;11100;45909
MAGDALENA;04701;1;927;45909
MAGDALENA;04701;45;3468600;45909
MAGDALENA;04701;1;992;45909
MAGDALENA;04701;1;1168;45909
MAGDALENA;04701;3;3453,24;45909
MAGDALENA;04701;3;4416;45909
MAGDALENA;04701;1;1472;45909
MAGDALENA;04701;1;3810,81;45909
MAGDALENA;04701;1;2629;45909
MAGDALENA;04701;2;3146;45909
MAGDALENA;04701;1;1047;45909
MAGDALENA;04701;2;2094;45909
MAGDALENA;04701;3;4494;45909
MAGDALENA;04701;12;17976;45909
ATLANTICO;04801;1;574;45909
ATLANTICO;04801;1;586,55;45909
ATLANTICO;04801;3;5385;45909
ATLANTICO;04801;2;21156;45909
ATLANTICO;04801;2;20735,14;45909
ATLANTICO;04801;2;5872,84;45909
ATLANTICO;04801;1;6455,8;45909
ATLANTICO;04801;1;6439,74;45909
ATLANTICO;04801;1;2713;45909
ATLANTICO;04801;2;276;45909
ATLANTICO;04801;1;1432;45909
GUAJIRA;04901;1;3880;45909
GUAJIRA;04901;1;1283,64;45909
GUAJIRA;04901;2;3926,48;45909
GUAJIRA;04901;2;3926,48;45909
GUAJIRA;04901;2;4041,38;45909
GUAJIRA;04901;4;1012,72;45909
GUAJIRA;04901;1;2010;45909
GUAJIRA;04901;1;4225;45909
GUAJIRA;04901;1;1100;45909
GUAJIRA;04901;1;2880;45909
GUAJIRA;04901;2;5760;45909
GUAJIRA;04901;6;17280;45909
GUAJIRA;04901;2;1562,56;45909
GUAJIRA;04901;15;10852,5;45909
GUAJIRA;04901;19;2786,54;45909
GUAJIRA;04901;1;572;45909
GUAJIRA;04901;3;1716;45909
GUAJIRA;04901;1;26,15;45909
GUAJIRA;04901;1;1780;45909
GUAJIRA;04901;1;378,94;45909
GUAJIRA;04901;2;1209;45909
GUAJIRA;04901;1;604,5;45909
GUAJIRA;04901;1;4127,52;45909
GUAJIRA;04901;2;216;45909
GUAJIRA;04901;1;12180;45909
GUAJIRA;04901;1;810;45909
GUAJIRA;04901;1;977,88;45909
GUAJIRA;04901;1;2820;45909
GUAJIRA;04901;1;12100;45909
GUAJIRA;04901;3;4287;45909
GUAJIRA;04901;1;435,24;45909
GUAJIRA;04901;1;6342,58;45909
GUAJIRA;04901;3;51180;45909
GUAJIRA;04901;1;420,17;45909
GUAJIRA;04901;1;878,75;45909
GUAJIRA;04901;12;13056;45909
GUAJIRA;04901;5;34413;45909
GUAJIRA;04901;6;11795,46;45909
GUAJIRA;04901;3;9525;45909
GUAJIRA;04901;6;19050;45909
GUAJIRA;04901;1;1573;45909
GUAJIRA;04901;1;1048;45909
GUAJIRA;04901;9;29495,79;45909
ATLANTICO;05101;1;1796,84;45909
ATLANTICO;05101;2;48653;45909
ATLANTICO;05101;1;5255;45909
ATLANTICO;05101;1;469,21;45909
ATLANTICO;05101;1;476;45909
ATLANTICO;05101;1;504;45909
ATLANTICO;05101;1;420;45909
ATLANTICO;05101;1;1895,4;45909
ATLANTICO;05101;1;2605;45909
ATLANTICO;05101;1;2694;45909
ATLANTICO;05101;1;1175;45909
ATLANTICO;05101;2;2350;45909
ATLANTICO;05101;2;3146;45909
ATLANTICO;05401;6;12504,66;45909
ATLANTICO;05401;19;63033,26;45909
ATLANTICO;05401;1;874;45909
ATLANTICO;05401;2;19735,3;45909
ATLANTICO;05401;6;7388,28;45909
ATLANTICO;05401;1;586,82;45909
ATLANTICO;05401;15;43189,35;45909
ATLANTICO;05401;4;3232;45909
ATLANTICO;05401;5;5810,9;45909
ATLANTICO;05401;5;5838,65;45909
ATLANTICO;05401;5;5845;45909
ATLANTICO;05401;10;63978,3;45909
ATLANTICO;05401;12;3372;45909
ATLANTICO;05401;13;13812,5;45909
ATLANTICO;05401;1;3104,78;45909
ATLANTICO;05401;2;1829,98;45909
ATLANTICO;05401;2;2130;45909
ATLANTICO;05401;1;1450;45909
ATLANTICO;05401;2;18780;45909
ATLANTICO;05401;4;2039,44;45909
ATLANTICO;05401;1;4790;45909
ATLANTICO;05401;1;798;45909
ATLANTICO;05401;3;15390;45909
ATLANTICO;05401;1;714;45909
ATLANTICO;05401;1;2218,87;45909
ATLANTICO;05401;2;2908;45909
ATLANTICO;05401;1;3879;45909
ATLANTICO;05401;1;798;45909
ATLANTICO;05401;5;50213,75;45909
ATLANTICO;05401;2;216;45909
ATLANTICO;05401;10;5113,1;45909
ATLANTICO;05401;2;2398;45909
ATLANTICO;05401;4;1720;45909
ATLANTICO;05401;1;966,27;45909
ATLANTICO;05401;1;621,31;45909
ATLANTICO;05401;1;420;45909
ATLANTICO;05401;1;3541;45909
ATLANTICO;05401;1;1170;45909
ATLANTICO;05401;3;1620;45909
ATLANTICO;05401;5;1782,5;45909
ATLANTICO;05401;1;1710;45909
ATLANTICO;05401;2;1537,58;45909
ATLANTICO;05401;1;3813,01;45909
ATLANTICO;05401;2;23152;45909
ATLANTICO;05401;1;1757,67;45909
ATLANTICO;05401;4;21003,8;45909
ATLANTICO;05401;1;6045,99;45909
ATLANTICO;05401;1;5968,97;45909
ATLANTICO;05401;1;6022,71;45909
ATLANTICO;05401;1;6049,12;45909
ATLANTICO;05401;2;48699,9;45909
ATLANTICO;05401;1;7192,99;45909
ATLANTICO;05401;5;11006,55;45909
ATLANTICO;05401;1;1891;45909
ATLANTICO;05401;1;3466,72;45909
ATLANTICO;05401;1;10320;45909
ATLANTICO;05401;1;70,88;45909
ATLANTICO;05401;20;8935;45909
ATLANTICO;05401;10;4467,5;45909
ATLANTICO;05401;10;4720,2;45909
ATLANTICO;05401;10;4720,2;45909
ATLANTICO;05401;90;6144,3;45909
ATLANTICO;05401;10;682,7;45909
ATLANTICO;05401;10;4479,6;45909
ATLANTICO;05401;10;4479,6;45909
ATLANTICO;05401;20;9119;45909
ATLANTICO;05401;48;6121,44;45909
ATLANTICO;05401;2;255,06;45909
ATLANTICO;05401;16;35248;45909
ATLANTICO;05401;1;3500;45909
ATLANTICO;07901;2;293,3;45909
ATLANTICO;07901;2;1531,64;45909
ATLANTICO;07901;1;146,65;45909
ATLANTICO;07901;1;2100;45909
ATLANTICO;07901;1;2249;45909
ATLANTICO;07901;1;1700;45909
ATLANTICO;07901;1;4572;45909
ATLANTICO;07901;1;5876;45909
ATLANTICO;07901;2;14218,7;45909
ATLANTICO;07901;1;1620;45909
ATLANTICO;07901;3;3993;45909
ATLANTICO;08001;1;4062;45909
ATLANTICO;08001;1;4062;45909
ATLANTICO;08001;1;552,7;45909
ATLANTICO;08001;4;1244;45909
ATLANTICO;08001;1;311;45909
ATLANTICO;08001;1;235;45909
ATLANTICO;08001;1;662;45909
ATLANTICO;08001;1;662;45909
ATLANTICO;08001;1;3996;45909
ATLANTICO;08001;1;250;45909
ATLANTICO;08001;1;250;45909
ATLANTICO;08001;1;360;45909
ATLANTICO;08001;1;1719;45909
ATLANTICO;08001;1;1856,6;45909
ATLANTICO;08001;1;1432;45909
ATLANTICO;00201;7;69746,39;45908
ATLANTICO;00201;1;4922,09;45908
ATLANTICO;00201;1;41477;45908
ATLANTICO;00201;1;41477;45908
ATLANTICO;00201;1;24326,52;45908
ATLANTICO;00201;1;18334;45908
ATLANTICO;00201;1;5293;45908
ATLANTICO;00201;1;1512,7;45908
ATLANTICO;00201;1;3624,6;45908
ATLANTICO;00201;7;2959,6;45908
ATLANTICO;00201;1;322;45908
ATLANTICO;00201;1;322;45908
ATLANTICO;00201;2;2080,44;45908
ATLANTICO;00201;1;12244,45;45908
ATLANTICO;00201;1;2012,67;45908
ATLANTICO;00201;1;1175;45908
ATLANTICO;00201;2;2350;45908
ATLANTICO;00201;1;4629;45908
ATLANTICO;00201;1;3186,67;45908
ATLANTICO;00201;1;11168,5;45908
ATLANTICO;00201;1;3559;45908
ATLANTICO;00201;1;18555,2;45908
ATLANTICO;00201;2;6400;45908
ATLANTICO;00201;1;655;45908
ATLANTICO;00201;2;3146;45908
ATLANTICO;00201;2;5200;45908
ATLANTICO;00601;1;5287,31;45908
ATLANTICO;00601;10;6990;45908
ATLANTICO;00601;1;699;45908
ATLANTICO;00601;4;2636,12;45908
ATLANTICO;00601;5;3295,15;45908
ATLANTICO;00601;5;3319,35;45908
ATLANTICO;00601;1;2097;45908
ATLANTICO;00601;10;5550;45908
ATLANTICO;00601;66;36630;45908
ATLANTICO;00601;6;3330;45908
ATLANTICO;00601;2;1110;45908
ATLANTICO;00601;1;1870;45908
ATLANTICO;00601;6;4590;45908
ATLANTICO;00601;29;22185;45908
ATLANTICO;00601;2;12654,22;45908
ATLANTICO;00601;1;990,29;45908
ATLANTICO;00601;1;3000;45908
ATLANTICO;00601;1;13990;45908
ATLANTICO;00601;9;2799;45908
ATLANTICO;00601;1;375,83;45908
ATLANTICO;00601;2;7142;45908
ATLANTICO;00601;1;12460;45908
ATLANTICO;00601;15;2260,65;45908
ATLANTICO;00601;5;12482,2;45908
ATLANTICO;00601;2;9624,54;45908
ATLANTICO;00601;2;1710;45908
ATLANTICO;00601;6;11372,4;45908
ATLANTICO;00601;3;5686,2;45908
ATLANTICO;00601;3;5686,2;45908
ATLANTICO;00601;2;3790,8;45908
ATLANTICO;00601;3;5686,2;45908
ATLANTICO;00601;2;3790,8;45908
ATLANTICO;00601;3;5686,2;45908
ATLANTICO;00601;3;5686,2;45908
ATLANTICO;00601;6;11355,36;45908
ATLANTICO;00601;1;1892,56;45908
ATLANTICO;00601;3;5677,68;45908
ATLANTICO;00601;3;5677,68;45908
ATLANTICO;00601;5;9462,8;45908
ATLANTICO;00601;3;5677,68;45908
ATLANTICO;00601;2;7092;45908
CESAR;00701;2;10020,58;45908
CESAR;00701;2;10395,08;45908
CESAR;00701;2;4041,38;45908
CESAR;00701;1;1899,84;45908
CESAR;00701;5;10769,4;45908
CESAR;00701;2;4307,76;45908
CESAR;00701;2;4798,5;45908
CESAR;00701;1;3850;45908
CESAR;00701;2;7700;45908
CESAR;00701;1;3850;45908
CESAR;00701;6;3960;45908
CESAR;00701;1;660;45908
CESAR;00701;1;723,5;45908
CESAR;00701;9;6511,5;45908
CESAR;00701;2;1447;45908
CESAR;00701;10;7239,4;45908
CESAR;00701;1;146,58;45908
CESAR;00701;2;293,3;45908
CESAR;00701;10;1466,5;45908
CESAR;00701;1;785;45908
CESAR;00701;10;7850;45908
CESAR;00701;1;1864,38;45908
CESAR;00701;10;18643,8;45908
CESAR;00701;3;5413,83;45908
CESAR;00701;2;3609,22;45908
CESAR;00701;2;3527,52;45908
CESAR;00701;1;510,68;45908
CESAR;00701;1;510,68;45908
CESAR;00701;18;6756,48;45908
CESAR;00701;1;169,92;45908
CESAR;00701;1;457;45908
CESAR;00701;1;326,22;45908
CESAR;00701;6;3053,88;45908
CESAR;00701;2;1768,2;45908
CESAR;00701;2;1768,58;45908
CESAR;00701;1;177,66;45908
CESAR;00701;1;850,3;45908
CESAR;00701;1;1572,75;45908
CESAR;00701;1;393,84;45908
CESAR;00701;2;3074;45908
CESAR;00701;1;1690,61;45908
CESAR;00701;1;1690,61;45908
CESAR;00701;1;5594,37;45908
CESAR;00701;5;2340,05;45908
CESAR;00701;10;4680,1;45908
CESAR;00701;1;468,01;45908
CESAR;00701;1;793,15;45908
CESAR;00701;2;1362,46;45908
CESAR;00701;1;1840;45908
CESAR;00701;2;10396,8;45908
CESAR;00701;1;2700;45908
CESAR;00701;100;11066;45908
CESAR;00701;1;633;45908
CESAR;00701;1;1564;45908
CESAR;00701;6;6120;45908
CESAR;00701;4;4080;45908
CESAR;00701;1;261;45908
CESAR;00701;2;1148;45908
CESAR;00701;1;10928,54;45908
CESAR;00701;1;35677;45908
CESAR;00701;1;1138,7;45908
CESAR;00701;1;614,25;45908
CESAR;00701;1;967;45908
MAGDALENA;01101;1;1475;45908
MAGDALENA;01101;1;2024,98;45908
MAGDALENA;01101;1;2425;45908
MAGDALENA;01101;1;21985,6;45908
MAGDALENA;01101;1;553;45908
MAGDALENA;01101;2;1106;45908
MAGDALENA;01101;3;1659;45908
MAGDALENA;01101;1;553;45908
MAGDALENA;01101;1;553;45908
MAGDALENA;01101;2;968;45908
MAGDALENA;01101;1;470;45908
MAGDALENA;01101;1;441,18;45908
MAGDALENA;01101;1;6120;45908
MAGDALENA;01101;1;1144,01;45908
MAGDALENA;01101;1;1107;45908
MAGDALENA;01101;3;4719;45908
MAGDALENA;01101;1;1047;45908
ATLANTICO;01201;1;1182,89;45908
ATLANTICO;01201;1;4655;45908
ATLANTICO;01201;6;1105,5;45908
ATLANTICO;01201;1;2423,78;45908
ATLANTICO;01201;1;2588,66;45908
ATLANTICO;01201;11;2421,43;45908
ATLANTICO;01201;1;490,46;45908
ATLANTICO;01201;1;6120;45908
ATLANTICO;01201;1;1464;45908
ATLANTICO;01201;9;32625;45908
ATLANTICO;01201;5;5052,85;45908
ATLANTICO;01201;1;2318;45908
ATLANTICO;01201;9;5646,87;45908
ATLANTICO;01201;1;1900;45908
ATLANTICO;01201;62;23176,84;45908
ATLANTICO;01201;2;1467,6;45908
